Remote_ID,Station,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
R086,PRINCE STREET & BROADWAY      ,0.646930162,0.288436574,0.316908319,0.239517027,0.346368641,0.326022267,0.345347346,0.352343146,0.33251849,0.32756527,0.325915959,0.334092605,0.284040649,0.350310296,0.30386099,0.311204321,0.355541972,0.420020715,0.337784384,0.403829082,0.346903312,0.348186939,0.324972866,0.355624566,0.379740322,0.433071387,0.365886633
R087,CITY HALL                     ,0.056890045,0.300676935,0.34402852,0.303748778,0.357637507,0.272644836,0.338764951,0.355870812,0.335166838,0.336551537,0.301403743,0.315676869,0.288415592,0.3925,0.291835591,0.349962334,0.37862871,0.432026769,0.445390732,0.41888488,0.406488785,0.378123444,0.353196471,0.363805584,0.376222337,0.370771154,0.335158099
R088,CORTLANDT STREET              ,1.083523123,0.249381219,0.27252805,0.256689342,0.290012234,0.246766823,0.291273053,0.290835116,0.281619038,0.265798056,0.250564218,0.24351491,0.241405733,0.340122055,0.270720491,0.302319185,0.299999168,0.316784234,0.33099439,0.296784463,0.321504147,0.30053169,0.292776675,0.329192918,0.331853034,0.368159311,0.266784665
R089,JAY ST-METROTECH              ,0.280432145,0.293952968,0.31614723,0.293976809,0.313625238,0.253642922,0.298326717,0.327535794,0.290809058,0.293016016,0.285433783,0.290221469,0.286677828,0.372617967,0.317150721,0.34430446,0.347854272,0.39273333,0.398008165,0.316690067,0.339725913,0.344318275,0.339898947,0.343138116,0.357289873,0.375646344,0.342347354
R090,39TH AVENUE & 31ST STREET     ,0.110406291,0.357831408,0.443743827,0.429669704,0.43126177,0.400051887,0.5612529,0.531073871,0.544415465,0.403647708,0.38460571,0.432607261,0.358627919,0.395201559,0.302292626,0.371184517,0.372783123,0.335294454,0.413358496,0.394166294,0.443637291,0.402281863,0.368752499,0.534717673,0.478895258,0.492779413,0.436518823
R091,36TH AVENUE & 31ST STREET     ,0.159678115,0.380861355,0.484331996,0.467277922,0.465772404,0.413100567,0.552805917,0.513541949,0.540130454,0.453923813,0.430543027,0.456433465,0.378686557,0.398114364,0.309555021,0.435263691,0.453161064,0.43676398,0.520564689,0.482251694,0.545696099,0.491778286,0.445893778,0.541391005,0.480330603,0.502069576,0.496913972
R092,BROADWAY & 31ST STREET        ,0.179474319,0.383470592,0.504218577,0.502671784,0.47676075,0.422244688,0.584719294,0.549352546,0.562750649,0.448416801,0.433585198,0.462202877,0.386089839,0.423765447,0.343019483,0.433537558,0.453406784,0.445292732,0.549917023,0.487439706,0.563248291,0.492345821,0.449451523,0.571128927,0.499329026,0.521291741,0.499545684
R093,30TH AVENUE & 31ST STREET     ,0.201962974,0.244323717,0.321037293,0.320390594,0.307679052,0.267599669,0.360452461,0.345627219,0.360082087,0.307227599,0.289394152,0.307481013,0.265701042,0.284819601,0.237410871,0.275744296,0.287724168,0.284061325,0.334774759,0.310677563,0.366464065,0.32162071,0.304767137,0.358018855,0.328544621,0.341168888,0.334068438
R095,DITMARS BLVD & 31ST STREET    ,0.313119962,0.298641079,0.388001951,0.389959609,0.368911545,0.296002675,0.40531083,0.396824639,0.395073963,0.33206165,0.324550581,0.337182667,0.315600876,0.33161107,0.289695509,0.344751497,0.348404739,0.372138682,0.463912006,0.367988408,0.448233784,0.369998117,0.369929644,0.379679582,0.383978074,0.382661304,0.380448106
R096,82ND STREET-JACKSON HEIGHTS   ,0.35282679,0.539463448,0.559991562,0.514399364,0.570001013,0.542805843,0.640907882,0.619022077,0.585516179,0.571323242,0.595375923,0.596058438,0.556268389,0.602816933,0.522803615,0.601682692,0.584776521,0.594424874,0.615955801,0.57399585,0.598243195,0.614643565,0.604961793,0.65298388,0.592543165,0.600217827,0.615331115
R097,JUNCTION BLVD-ROOSEVELT AVE   ,0.692808953,0.573336684,0.602734797,0.606632614,0.622460511,0.55115501,0.593913542,0.627365472,0.616343567,0.619412393,0.582739262,0.626431805,0.591519979,0.611751152,0.528299925,0.609652547,0.592796712,0.676818242,0.659650559,0.663598726,0.649513883,0.63901106,0.640838775,0.667158278,0.65429758,0.641645275,0.597712434
R098,CHURCH AVENUE                 ,0.278170864,0.393173123,0.401189689,0.394140234,0.426828569,0.395151973,0.41366787,0.424731839,0.406793455,0.437477457,0.428765435,0.445275591,0.404905137,0.436076091,0.35672538,0.426522663,0.447067654,0.46950948,0.471158179,0.468176611,0.462784423,0.567933297,0.468745766,0.644791352,0.60280428,0.623439999,0.500467009
R099,DEKALB AVENUE                 ,1.838925054,0.312509522,0.330424612,0.326407484,0.376255325,0.304869487,0.334993269,0.34193017,0.346795363,0.342626368,0.341942832,0.340966969,0.308788556,0.331661281,0.274185269,0.379026695,0.395974382,0.421085534,0.410353835,0.407173029,0.409788336,0.427538729,0.392045796,0.455634168,0.44964478,0.480944882,0.438786514
R100,METROPOLITAN AVENUE           ,0.047406504,0.436533541,0.48702035,0.456627507,0.522454424,0.38779383,0.463602941,0.463253866,0.472276622,0.482213192,0.455203394,0.399738903,0.383070651,0.450037755,0.362874871,0.504024352,0.531873013,0.562147974,0.499973218,0.541260129,0.572925994,0.599529466,0.546140055,0.572589686,0.575947,0.532198224,0.584543998
R101,145TH STREET                  ,0.261095886,0.374956145,0.374685565,0.36744026,0.416565473,0.346639218,0.377639959,0.373292336,0.374130602,0.397806256,0.388966885,0.382132097,0.318052652,0.359155692,0.323775554,0.37110632,0.403398384,0.447295537,0.44471824,0.416958472,0.416939651,0.413870005,0.426242638,0.44006459,0.444019333,0.429125285,0.425695083
R102,125TH STREET                  ,1.279893772,0.376038669,0.381208243,0.368232657,0.406789772,0.346971613,0.384840892,0.381023339,0.364585226,0.379515256,0.378551845,0.368454642,0.326367193,0.4011633,0.336865431,0.395091551,0.408929639,0.443312447,0.423536368,0.430144707,0.426422971,0.423789333,0.432346866,0.45408925,0.443485733,0.426308353,0.425460268
R103,BROADWAY-EAST NEW YORK        ,0.317547518,0.402597107,0.410711442,0.404328362,0.430340478,0.370687706,0.41968599,0.454506973,0.436889565,0.368099794,0.323196232,0.422944746,0.356305838,0.43250165,0.309170205,0.432750142,0.321908447,0.394857668,0.410384315,0.415376485,0.545597116,0.50751747,0.436145819,0.513130431,0.451191133,0.423250658,0.448088531
R104,167TH ST-GRAND CONCOURSE      ,0.14477221,0.465308758,0.429960204,0.472083342,0.484901434,0.425859288,0.465161822,0.465549036,0.451224473,0.414238956,0.456682182,0.462883968,0.428749248,0.497166097,0.395552998,0.458697996,0.467195124,0.518106883,0.498535055,0.489203652,0.506068641,0.499971825,0.492033178,0.509177957,0.475522377,0.500421354,0.467717091
R105,14TH STREET & 7TH AVENUE      ,1.19024932,0.341021056,0.351041544,0.344098555,0.389206265,0.326172597,0.357950327,0.381263704,0.369300542,0.366705059,0.356703849,0.466386644,0.434196326,0.341310575,0.329211949,0.373937184,0.377695956,0.39271581,0.392441403,0.403785402,0.385789734,0.387934339,0.384278334,0.423185156,0.398247428,0.432569677,0.419454705
R106,CASTLE HILL AVENUE            ,0.513277465,0.455080919,0.466008487,0.466971382,0.52905034,0.368044665,0.441861889,0.459598433,0.464866514,0.488332136,0.491568891,0.462374105,0.472051351,0.41760731,0.335387447,0.45921345,0.543209877,0.539037402,0.550522748,0.514952153,0.616946667,0.514195323,0.521549189,0.520962711,0.525260232,0.512517729,0.532419937
R107,WESTCHESTER SQUARE            ,0.056064443,0.423099069,0.426346484,0.455577846,0.497362437,0.328084183,0.40668626,0.43282423,0.436013216,0.464474651,0.443829446,0.436168611,0.414562493,0.360588423,0.321772764,0.472311981,0.519105529,0.553190755,0.54830163,0.505354256,0.583948776,0.498939191,0.492712968,0.511269605,0.512272011,0.491369437,0.502885931
R108,BOROUGH HALL - COURT STREET   ,0.842538017,0.287213083,0.31721691,0.289997923,0.34477248,0.271811613,0.31509843,0.31890944,0.310261661,0.323469114,0.318185198,0.336098492,0.297026505,0.296692619,0.255011648,0.330195849,0.347657298,0.38692333,0.405177594,0.372741586,0.363180164,0.354623037,0.375897574,0.401597498,0.413235317,0.422561927,0.406855377
R109,CHURCH AVENUE & NOSTRAND AV   ,0.231509206,0.437515162,0.553825258,0.457268567,0.422260557,0.342208118,0.465144376,0.419552048,0.53839389,0.46853061,0.475609247,0.477069339,0.430677496,0.369868449,0.458282359,0.561377778,0.478577188,0.524843242,0.529024386,0.631431767,0.615861159,0.509297213,0.506193461,0.499483248,0.511940837,0.471501005,0.509882702
R110,FLATBUSH AVE & NOSTRAND AV    ,0.205153304,0.363072329,0.448724383,0.381514949,0.431284028,0.355961548,0.466906702,0.416721406,0.470530148,0.403060519,0.395634035,0.406865753,0.350453932,0.308708786,0.340510321,0.430528064,0.391662002,0.452354787,0.458348057,0.500472853,0.489531081,0.412364436,0.414505787,0.420300251,0.415998449,0.423566079,0.417431146
R111,23RD STREET & 8TH AVENUE      ,0.55591813,0.301385015,0.318181491,0.323785566,0.335882698,0.299443524,0.325694455,0.340095016,0.333065778,0.33045595,0.333300144,0.302353243,0.274354244,0.308997729,0.265770667,0.313201577,0.367330017,0.373655166,0.387820787,0.363220174,0.372028092,0.3812387,0.36046813,0.362230163,0.395037602,0.419042644,0.387696083
R112,FORDHAM RD/GRAND CONCOURSE    ,0.22974948,0.431598571,0.4276751,0.431594588,0.4523692,0.386392293,0.421416262,0.430239327,0.420644439,0.425626372,0.4226606,0.424601978,0.387425179,0.451898459,0.372775605,0.434908783,0.439416502,0.468934491,0.472382647,0.457065492,0.462940195,0.461935679,0.453838059,0.475070686,0.467297155,0.457332898,0.46653303
R113,SEVENTH AVENUE & WEST 53RD    ,0.638591164,0.246362254,0.237335389,0.256551491,0.327107188,0.238870569,0.266329488,0.281128959,0.275753329,0.262796152,0.283651735,0.273541277,0.262855272,0.250950191,0.251971123,0.297762281,0.289009906,0.286953039,0.295877144,0.295912008,0.315560482,0.330767118,0.324893932,0.330764094,0.356189777,0.449112,0.337405766
R114,PARSONS BLVD & HILLSIDE AV    ,0.336078365,0.423254212,0.470014314,0.430856197,0.504438608,0.413133165,0.486973072,0.490720047,0.486155214,0.487912986,0.513110337,0.510479941,0.462011279,0.369247463,0.382012999,0.495730884,0.52644728,0.58987949,0.571277326,0.547473419,0.549786745,0.552801013,0.536159127,0.504775957,0.521564719,0.547055765,0.562676877
R115,169TH STREET & HILLSIDE AVE   ,0.104008205,0.409150504,0.43809879,0.432215932,0.483556837,0.411457825,0.460105862,0.454688252,0.452316554,0.460328949,0.481337296,0.483160449,0.473800196,0.415027693,0.385502725,0.482110834,0.510282609,0.544630083,0.54005569,0.523889082,0.523558011,0.516217973,0.511750169,0.511952966,0.50979968,0.504386881,0.53025648
R116,50TH STREET & 7TH AVENUE      ,0.95763323,0.194341352,0.211314961,0.224429647,0.269269973,0.220673454,0.250200383,0.231074678,0.220050341,0.238582642,0.245568875,0.31649537,0.312148774,0.222122295,0.2466274,0.290631408,0.29676382,0.332912962,0.311781231,0.338474692,0.332545316,0.29730972,0.318489795,0.348151094,0.360704538,0.389064599,0.355949489
R117,242ND STREET & BROADWAY       ,0.159634366,0.419134327,0.539420849,0.520613068,0.472582183,0.466864994,0.461237829,0.461661614,0.459648886,0.373403481,0.444396177,0.459700465,0.419477405,0.456618628,0.396113561,0.563511973,0.482315538,0.519882512,0.53029479,0.483137363,0.48524063,0.47464503,0.48215541,0.507840046,0.495134646,0.486883526,0.502292255
R118,CANAL STREET                  ,0.37885753,0.314370406,0.325874319,0.302665697,0.350011469,0.342380328,0.352594438,0.355008378,0.359474528,0.353280796,0.353494719,0.360970452,0.314419216,0.276686122,0.286998219,0.341665923,0.404101586,0.375590639,0.371936753,0.405228662,0.421210314,0.412771669,0.356851221,0.457430754,0.426937215,0.462265594,0.448165396
R119,FORDHAM ROAD & JEROME AVE     ,0.774638034,0.486472349,0.498212698,0.503515053,0.545144875,0.437246887,0.487622194,0.49838081,0.512161318,0.547588858,0.511769886,0.52575883,0.496168808,0.464280812,0.43023639,0.477901383,0.503956742,0.544363768,0.547128584,0.533712992,0.549134063,0.535836781,0.537056762,0.564240188,0.54633953,0.523197892,0.546736503
R120,MORRISON AVE & WESTCHESTER    ,0.175075375,0.48437588,0.485194671,0.474915519,0.515892075,0.268206747,0.393386897,0.47954259,0.483236924,0.510961317,0.490084388,0.486031475,0.445872599,0.313679098,0.317678631,0.478043832,0.502001557,0.54003677,0.559590475,0.543079076,0.541645376,0.551202901,0.55245748,0.544939663,0.549173054,0.524351937,0.532173818
R121,QUEENSBORO PLAZA              ,0.253170399,0.316657396,0.272187366,0.258644877,0.385665106,0.328733122,0.27766752,0.283304294,0.295715178,0.335367032,0.332726602,0.315985386,0.308325843,0.439728732,0.319919641,0.388656215,0.413551899,0.433754738,0.36582308,0.402892832,0.34633068,0.433268398,0.394140762,0.433686722,0.448335774,0.461788552,0.424386117
R122,90TH STREET/ELMHURST AVENUE   ,0.614046283,0.535185951,0.560738935,0.520695012,0.569155421,0.510461746,0.600338504,0.599182747,0.569887362,0.558299369,0.575761699,0.573406771,0.541768531,0.566943801,0.49042924,0.57151739,0.572874968,0.585219643,0.601099102,0.566104971,0.583337288,0.597587255,0.589017629,0.608447956,0.58778923,0.579100569,0.579837065
R123,FRANKLIN AVE/EASTERN PKWY     ,0.919001086,0.352301071,0.31560901,0.33806795,0.375154958,0.324153062,0.308544336,0.346835657,0.310873227,0.370844217,0.370453507,0.369367005,0.330527001,0.305943544,0.250101548,0.324931926,0.408231826,0.418812528,0.413263382,0.341536189,0.347953906,0.374637147,0.392234367,0.392816472,0.39973113,0.415535121,0.400702535
R124,KINGSTON AVE/EASTERN PKWY     ,0.242292424,0.483461243,0.437786687,0.405446958,0.424395202,0.356083086,0.388534293,0.446589556,0.428841087,0.43839589,0.406511742,0.405261328,0.3734168,0.365212974,0.308510638,0.380211476,0.389797977,0.438289386,0.469472122,0.4184752,0.454015869,0.469169645,0.45494513,0.450774015,0.455605015,0.454932887,0.501654157
R125,BROAD STREET & WALL STREET    ,0.104242026,0.240369975,0.238959212,0.220489039,0.305280766,0.236725141,0.258915321,0.247048999,0.250062493,0.256059251,0.266897409,0.256493195,0.244378728,0.253682285,0.232688695,0.266436914,0.292540384,0.298556189,0.300878088,0.296276509,0.301576688,0.309572533,0.290072446,0.324903079,0.269620421,0.340172006,0.335673028
R126,175TH STREET/FT WASHINGTON    ,0.137958678,0.377734139,0.372906071,0.370647141,0.416492089,0.344571695,0.394819466,0.390861413,0.380695383,0.3960604,0.392452389,0.404753393,0.370784224,0.303468731,0.345093171,0.396633826,0.333881058,0.427214312,0.441647485,0.431379392,0.438223915,0.428677654,0.408285388,0.441514879,0.437642023,0.432969619,0.435531025
R127,JAY ST-METROTECH              ,1.855832076,0.310680633,0.323666898,0.28834963,0.32928481,0.265214858,0.296278827,0.297311837,0.303808762,0.309569517,0.298639627,0.302336412,0.262454981,0.290466733,0.25004968,0.326307346,0.33630675,0.384429396,0.386481445,0.353101145,0.353617579,0.343138691,0.342456713,0.34030135,0.365169122,0.376010011,0.362943244
R128,SUTPHIN BLVD-HILLSIDE AVE     ,0.139699018,0.389475175,0.452301982,0.41087107,0.558882941,0.388741696,0.473038256,0.472480654,0.463375255,0.519712763,0.488475802,0.460294861,0.426239799,0.395385914,0.405715672,0.489538907,0.521139084,0.539065095,0.525693772,0.541828878,0.534914039,0.532568919,0.521442172,0.466046546,0.473450548,0.507644562,0.516822989
R129,BERGEN STREET-SMITH STREET    ,1.002686238,0.350157509,0.370117802,0.367009283,0.426527505,0.339946416,0.362907735,0.377192405,0.359415762,0.36699256,0.337670136,0.322326833,0.327713383,0.34344446,0.300428124,0.391350658,0.415163512,0.441735549,0.438792749,0.420907024,0.429453227,0.411471523,0.419040409,0.457455588,0.410467914,0.3787008,0.414775211
R130,KINGS HIGHWAY-MCDONALD AVE    ,0.054067979,0.390457978,0.389004247,0.320718314,0.419551689,0.353754727,0.348032714,0.360835958,0.353453605,0.347862023,0.402196375,0.386164978,0.402792382,0.413445851,0.316608036,0.396974508,0.361722861,0.497713375,0.438572476,0.452983072,0.490749988,0.429081369,0.544346318,0.389127576,0.391785016,0.380913664,0.501088416
R131,23RD STREET-PARK AVE SOUTH    ,0.206178956,0.269388852,0.282262694,0.285878693,0.342295432,0.247583227,0.278490292,0.294425414,0.284399448,0.280381964,0.29461763,0.317755602,0.280533631,0.275859928,0.212027587,0.294387531,0.307045158,0.33771702,0.353675434,0.307840831,0.318708402,0.299718021,0.331373734,0.337231431,0.337009438,0.355736898,0.356508759
R132,125TH STREET-LEXINGTON AVE    ,1.033580786,0.353981891,0.3701763,0.378956373,0.394602186,0.364812362,0.394379066,0.40316808,0.38562841,0.402326194,0.378849777,0.374949953,0.338066066,0.343458972,0.356114797,0.393369593,0.394780091,0.448821799,0.423146018,0.422534727,0.430382401,0.423549643,0.4018217,0.440082829,0.435491408,0.406083924,0.438570785
R133,MOSHOLU PARKWAY-JEROME AVE    ,0.575543616,0.481459644,0.48367639,0.468124416,0.528850581,0.455516836,0.484692795,0.497879764,0.490729526,0.504536102,0.487867208,0.501463511,0.469688208,0.446007326,0.400779743,0.48161795,0.51924776,0.572292898,0.54502678,0.553047612,0.52341856,0.526561453,0.529304367,0.546653364,0.54000165,0.529242813,0.569283322
R134,HUNTERS PT AVE-49TH AVE       ,0.191521776,0.262141917,0.271605266,0.28163408,0.386675746,0.270974042,0.290852207,0.294332326,0.298964625,0.314549758,0.309706258,0.350662074,0.346426712,0.34271805,0.246765348,0.362312903,0.335536578,0.374252988,0.382494753,0.369070236,0.352055603,0.342931376,0.344668357,0.370104601,0.338225292,0.343053722,0.394391894
R135,NEWKIRK AVE-NOSTRAND AVE      ,0.205786633,0.424700678,0.540004222,0.460933254,0.500493082,0.421482277,0.565935687,0.517638376,0.56967932,0.499775935,0.493391073,0.491672931,0.449611546,0.376709125,0.456319729,0.555684324,0.476031215,0.539111559,0.528181363,0.620317838,0.613344028,0.508821367,0.511834967,0.514066749,0.510717133,0.508337941,0.525072944
R136,SHEEPSHEAD BAY ROAD           ,0.241973002,0.396848667,0.417771865,0.399881579,0.452444162,0.368367017,0.407180288,0.417600532,0.405889813,0.41553551,0.404099307,0.415343719,0.379434342,0.408690861,0.330289772,0.413484081,0.427408295,0.465139778,0.472375094,0.4572316,0.457991433,0.459693878,0.444380343,0.503700995,0.488089337,0.485063987,0.468047977
R137,MYRTLE AVE-GATES AVENUE       ,0.153036469,0.419619847,0.449412034,0.438558593,0.458698947,0.430390612,0.456938668,0.482452248,0.479116781,0.486207961,0.454084049,0.494532021,0.446849043,0.461315342,0.391766135,0.366708234,0.45879749,0.53234587,0.546225863,0.503800774,0.491708248,0.476870166,0.485274584,0.494894821,0.498366178,0.502180789,0.489396302
R138,WEST 4TH ST-WASHINGTON SQ     ,0.551658707,0.302922549,0.325283669,0.296907689,0.358607219,0.293158846,0.31986563,0.332723738,0.31821726,0.321699785,0.312468082,0.316095611,0.28161935,0.325615948,0.304652629,0.325863476,0.338410096,0.353391743,0.34771862,0.341599948,0.344553174,0.334916873,0.341020266,0.356005416,0.359734828,0.36557021,0.347158813
R139,CANAL STREET-LISPENARD ST     ,0.317332743,0.253255526,0.253790457,0.245196444,0.306276067,0.23465238,0.269576558,0.282037304,0.281162415,0.285555681,0.28180461,0.281251376,0.264320356,0.282416535,0.252399232,0.305254672,0.307538489,0.314360913,0.309901714,0.282815052,0.284955353,0.287221127,0.316257551,0.319577399,0.3290601,0.335339366,0.31075028
R140,QUEENS PLAZA-JACKSON AVE      ,0.119283834,0.262134806,0.265202789,0.263846657,0.324534861,0.25135909,0.280426099,0.285125989,0.291755206,0.28938425,0.305979973,0.29139837,0.2767772,0.245655653,0.24171209,0.333714387,0.354095784,0.398552011,0.382063294,0.346412026,0.363782853,0.378669185,0.351666949,0.357320975,0.391185983,0.422396449,0.3842419
R141,71ST AVE-CONTINENTAL AVE      ,0.258305884,0.357234597,0.382194812,0.369410277,0.432745966,0.351649613,0.407773716,0.407385502,0.38803,0.402456577,0.385035852,0.403543952,0.384011466,0.34288594,0.3184599,0.413117933,0.420866117,0.460130797,0.51091544,0.476162913,0.460992044,0.448905344,0.43275174,0.467192664,0.460646744,0.465864016,0.464153486
R142,ESSEX ST-DELANCEY ST          ,0.474606614,0.347804072,0.375328177,0.34867579,0.389611778,0.359588173,0.375670666,0.381864096,0.378504615,0.381423408,0.391726383,0.393226334,0.347786565,0.346773052,0.317740357,0.376913718,0.407937051,0.439558071,0.415708746,0.417087039,0.427385074,0.421655958,0.403719882,0.417250751,0.420871664,0.431754005,0.432835729
R143,28TH STREET-PARK AVE SOUTH    ,0.328443283,0.316626198,0.325712963,0.330179629,0.393871647,0.292018219,0.325888987,0.341749848,0.329433962,0.330025574,0.333546717,0.340444891,0.335083495,0.311664793,0.269299468,0.35122443,0.336481652,0.351725789,0.367454023,0.342411314,0.35366834,0.339660777,0.366504004,0.365014626,0.371254842,0.393176759,0.369014817
R144,96TH STREET-LEXINGTON AVE     ,1.620985722,0.40833686,0.430749096,0.430292304,0.496202742,0.368066418,0.438531803,0.421392415,0.422428841,0.42503442,0.433766079,0.445936135,0.415586554,0.361011855,0.327703225,0.407564314,0.460400389,0.496774457,0.49390496,0.460584022,0.473561475,0.456539329,0.471601688,0.480240777,0.474894784,0.477684599,0.471788538
R145,241ST ST-WHITE PLAINS RD      ,0.211317202,0.482115086,0.488854204,0.498415716,0.51709211,0.450202462,0.487965886,0.476316006,0.467064902,0.503746422,0.480799799,0.476122625,0.462059334,0.491749613,0.510211729,0.602373337,0.62874694,0.686378869,0.66443728,0.541487375,0.541759227,0.531723617,0.521525215,0.549778806,0.548868673,0.522447668,0.546306058
R146,HUNTS PT AVE-SOUTHERN BLVD    ,0.210091822,0.463467666,0.487645989,0.476676003,0.576112867,0.279851298,0.392281872,0.450088999,0.456339408,0.521974086,0.514627492,0.509647329,0.456480292,0.306224837,0.335479808,0.482372702,0.491233002,0.546535707,0.554502908,0.524026576,0.541104047,0.514030951,0.478676458,0.514267865,0.504708256,0.486402308,0.486237622
R147,61ST STREET-ROOSEVELT AVE     ,1.153421416,0.442425679,0.473316467,0.462971602,0.495024739,0.435962954,0.458121493,0.47578327,0.484278593,0.486824383,0.474852041,0.50850999,0.457987276,0.494137497,0.426169978,0.507785443,0.517351353,0.548281665,0.548495769,0.526391629,0.529620315,0.522949954,0.525390496,0.552475424,0.547906905,0.53617388,0.540342692
R148,PARKSIDE AVE-OCEAN AVE        ,0.224538745,0.48324479,0.470070266,0.494129924,0.496473258,0.361382283,0.404208466,0.411717867,0.430907131,0.437681849,0.428732616,0.378629501,0.382538039,0.43240126,0.372103004,0.404903049,0.41787863,0.488629514,0.512221342,0.456221077,0.457496485,0.600039738,0.472971178,0.619130751,0.643927667,0.685287488,0.486486486
R149,NEWKIRK PLAZA                 ,0.521393202,0.387308434,0.416018038,0.402806685,0.431366226,0.397914098,0.419800913,0.430933511,0.427654146,0.447855467,0.431000197,0.461303407,0.406915511,0.432052571,0.352369888,0.429057508,0.446643679,0.476336962,0.493396907,0.481387493,0.485956618,0.562628414,0.4727585,0.642203345,0.608615361,0.632659632,0.512305822
R150,AVENUE U-EAST 16TH STREET     ,0.163221616,0.425877859,0.441744796,0.413610659,0.443224344,0.392318209,0.421333265,0.433185411,0.43681605,0.435878661,0.411047478,0.40984317,0.39296087,0.415894075,0.353984123,0.429820556,0.440158282,0.498354764,0.510384557,0.478815569,0.499166727,0.513748191,0.479599857,0.551889406,0.53621323,0.574572983,0.511059253
R151,STILLWELL AVE-CONEY ISLAND    ,0.53863009,0.476087687,0.473017591,0.308910075,0.302369629,0.416551901,0.366619245,0.42526212,0.404222729,0.412366376,0.391333754,0.369103181,0.334231704,0.362868408,0.482775369,0.479320448,0.427682544,0.433573135,0.47341581,0.430746325,0.440127998,0.433618792,0.45405498,0.507375699,0.507990624,0.480404991,0.499605055
R152,ROCKAWAY PKWY-GLENWOOD RD     ,0.199786208,0.339369756,0.352037782,0.356258646,0.344965332,0.283422063,0.316357359,0.325957092,0.314111461,0.323215639,0.306885349,0.313637182,0.249479608,0.296879162,0.243827424,0.269695318,0.31170288,0.350512733,0.338386643,0.275664021,0.322262892,0.275332593,0.315918124,0.278903979,0.313028386,0.306680939,0.315389978
R153,UTICA AVE-STUYVESANT AVE      ,0.535072233,0.344394347,0.325743207,0.353737727,0.309582156,0.322337104,0.33892267,0.345469091,0.356461528,0.344700796,0.337284534,0.347684462,0.32737039,0.348542123,0.303387616,0.370653159,0.390764089,0.412650941,0.421968921,0.401785512,0.406616574,0.392249111,0.399965152,0.415683789,0.422395315,0.407611188,0.408386581
R154,TREMONT AVE-179TH ST          ,0.444842584,0.414923793,0.431711056,0.433161629,0.440334821,0.373213233,0.417157852,0.412349865,0.420206451,0.419748062,0.42742384,0.42684166,0.388999796,0.458269846,0.367238907,0.429449531,0.444062736,0.479987107,0.486001395,0.465633615,0.463803168,0.461444783,0.447867647,0.475503004,0.485741868,0.471536122,0.471519163
R155,KINGSBRIDGE RD-196TH ST       ,0.44431815,0.405738524,0.408515716,0.405932954,0.445311248,0.372035585,0.408446984,0.394166169,0.401564631,0.408126907,0.40758698,0.414722272,0.378960108,0.418213573,0.337912612,0.396228771,0.415076512,0.457652693,0.454247438,0.440039665,0.430689524,0.439672584,0.429622953,0.452074647,0.437735443,0.432001009,0.438699476
R156,BEDFORD PARK BLVD-203RD ST    ,0.380289434,0.446399825,0.433604552,0.390333957,0.493848627,0.412382321,0.467681934,0.452848666,0.461130742,0.462164,0.460304611,0.471713533,0.422236448,0.514909932,0.375775608,0.461810362,0.469112249,0.515348134,0.512475309,0.497135267,0.440033103,0.49227351,0.538510213,0.494682231,0.500620049,0.492376131,0.493099249
R157,205TH ST-BAINBRIDGE AVE       ,0.11253451,0.425343207,0.447408723,0.541205412,0.497360139,0.406621372,0.458177538,0.460791409,0.456140351,0.451767041,0.449562792,0.452654284,0.429662473,0.410606204,0.373891364,0.451582868,0.4716737,0.502364787,0.501633746,0.487444267,0.595854667,0.503997771,0.40117816,0.49709346,0.496867168,0.475824041,0.478421984
R158,UNION TURNPIKE-KEW GARDENS    ,0.685187993,0.325702697,0.379564866,0.345179158,0.44878134,0.310019269,0.396738202,0.403101973,0.398715519,0.404258564,0.40775966,0.419291799,0.396042504,0.35480297,0.324256261,0.395839612,0.409015196,0.441847066,0.446723353,0.450253675,0.447667254,0.438593544,0.428743292,0.39377742,0.406649717,0.460008574,0.448676489
R159,116TH STREET-COLUMBIA         ,0.142214423,0.271411194,0.297053738,0.30344423,0.28832141,0.234307513,0.287072891,0.282929222,0.295723151,0.267068389,0.286422578,0.394213956,0.357932809,0.335706521,0.328964703,0.394653442,0.375417927,0.389670532,0.448791944,0.37073484,0.371394141,0.356665784,0.344793064,0.370568995,0.372087984,0.373648069,0.36809502
R160,ASTOR PLACE-4 AVENUE          ,0.513619735,0.273314169,0.280288644,0.288612785,0.323415035,0.249453276,0.265528725,0.302065692,0.28802606,0.288455409,0.305027174,0.31742998,0.299018932,0.297245684,0.288169907,0.37107027,0.325160264,0.318174303,0.331610554,0.302073988,0.326930161,0.337215123,0.364277658,0.345706965,0.347103044,0.367730439,0.361771513
R161,KINGSBRIDGE RD-JEROME AVE     ,0.558959916,0.446844645,0.462803511,0.461628335,0.510179487,0.422859197,0.461629819,0.484666761,0.483642488,0.508207424,0.47416961,0.488184632,0.421088183,0.405829448,0.349707001,0.426689536,0.479734845,0.533670338,0.530395941,0.50477939,0.507014176,0.496718753,0.478435545,0.502351449,0.508676571,0.52539067,0.519714586
